carat,cut,color,clarity,depth,table,price,x,y,z,price_capped,volume
0.29,Very Good,F,VVS1,61.5,56.0,563,4.26,4.3,2.63,563.0,48.17633999999999
0.35,Ideal,G,VS2,61.6,54.0,563,4.55,4.58,2.81,563.0,58.55759
0.31,Ideal,G,SI1,61.6,55.0,563,4.34,4.37,2.68,563.0,50.82834400000001
0.25,Fair,D,VS1,61.2,55.0,563,4.09,4.11,2.51,563.0,42.192848999999995
0.32,Very Good,G,VS2,60.9,58.0,564,4.42,4.45,2.7,564.0,53.106300000000005
0.32,Ideal,G,VS2,61.8,55.0,564,4.4,4.43,2.73,564.0,53.21316
0.33,Ideal,H,SI1,61.7,55.0,564,4.43,4.46,2.74,564.0,54.136372
0.33,Ideal,H,SI1,60.6,56.0,564,4.46,4.49,2.72,564.0,54.469088000000006
0.3,Ideal,E,SI1,61.9,57.0,564,4.29,4.32,2.66,564.0,49.29724800000001
0.3,Ideal,E,SI1,62.3,57.0,564,4.28,4.32,2.68,564.0,49.55212800000001
0.32,Good,E,SI1,62.5,61.0,564,4.32,4.35,2.71,564.0,50.92632
0.26,Good,D,VVS2,63.6,56.0,564,4.06,4.09,2.59,564.0,43.007985999999995
0.26,Ideal,E,VVS2,62.5,55.0,564,4.07,4.09,2.55,564.0,42.448065
0.26,Very Good,E,VVS2,58.9,61.0,564,4.16,4.19,2.46,564.0,42.878784
0.26,Very Good,E,VVS2,60.8,61.0,564,4.12,4.13,2.51,564.0,42.70915599999999
0.26,Very Good,E,VVS2,61.7,61.0,564,4.08,4.12,2.53,564.0,42.528287999999996
0.26,Good,F,VVS1,63.3,57.0,564,4.05,4.07,2.57,564.0,42.362595
0.36,Ideal,G,SI2,61.8,56.0,565,4.58,4.61,2.84,565.0,59.963192
0.34,Ideal,E,SI1,61.9,55.0,565,4.51,4.53,2.8,565.0,57.20483999999999
0.34,Ideal,E,SI1,62.6,55.0,565,4.46,4.49,2.8,565.0,56.07112
0.31,Ideal,D,SI1,61.3,56.0,565,4.36,4.41,2.69,565.0,51.722244
0.31,Ideal,D,SI1,61.7,55.0,565,4.37,4.41,2.71,565.0,52.226307000000006
0.9,Good,G,SI2,64.1,63.0,3246,6.02,5.99,3.85,3246.0,138.83023
0.9,Premium,I,VS2,62.8,61.0,3246,6.12,6.02,3.81,3246.0,140.369544
0.91,Ideal,F,SI2,61.1,55.0,3246,6.24,6.19,3.8,3246.0,146.77728000000002
0.7,Very Good,F,VVS2,62.5,58.0,3247,5.63,5.67,3.53,3247.0,112.685013
0.7,Very Good,D,VS1,62.8,59.0,3247,5.63,5.68,3.55,3247.0,113.52331999999998
0.7,Ideal,G,VVS1,62.6,57.0,3247,5.65,5.7,3.55,3247.0,114.32775000000001
0.71,Ideal,E,VS2,62.0,55.0,3247,5.7,5.75,3.55,3247.0,116.35125
0.71,Ideal,E,VS2,62.5,55.0,3247,5.67,5.73,3.56,3247.0,115.661196
0.52,Ideal,D,VVS1,62.0,57.0,3247,5.17,5.15,3.2,3247.0,85.20160000000001
0.76,Ideal,D,VS2,63.0,56.0,3248,5.83,5.79,3.66,3248.0,123.545862
0.61,Ideal,F,VVS2,61.5,55.0,3248,5.47,5.53,3.38,3248.0,102.241958
0.61,Ideal,F,VVS2,61.4,56.0,3248,5.44,5.49,3.36,3248.0,100.34841600000001
0.61,Ideal,F,VVS2,61.1,57.0,3248,5.47,5.49,3.34,3248.0,100.301202
0.65,Ideal,G,VVS1,61.9,56.0,3248,5.56,5.59,3.45,3248.0,107.22738
0.7,Ideal,E,VS1,62.1,55.0,3248,5.72,5.77,3.57,3248.0,117.82570799999998
1.0,Fair,H,SI2,66.5,62.0,3248,6.19,6.1,4.09,3248.0,154.43430999999998
0.83,Very Good,H,VS2,61.7,59.0,3249,5.95,6.02,3.69,3249.0,132.17210999999998
0.76,Ideal,E,VS2,61.5,56.0,3249,5.89,5.92,3.63,3249.0,126.57374399999999
0.76,Good,E,VS2,63.2,56.0,3249,5.82,5.86,3.69,3249.0,125.84818800000001
0.76,Ideal,H,VVS2,61.0,56.0,3249,5.85,5.91,3.59,3249.0,124.11886499999999
0.73,Ideal,F,SI1,61.7,55.0,3249,5.79,5.82,3.58,3249.0,120.638124
0.81,Good,G,VS2,62.9,58.0,3250,5.88,5.94,3.72,3250.0,129.929184
0.9,Good,H,SI2,63.6,60.0,3250,6.06,6.11,3.87,3250.0,143.292942
0.9,Very Good,H,SI2,59.6,59.0,3250,6.38,6.24,3.76,3250.0,149.690112
0.9,Very Good,H,SI2,62.4,58.0,3250,6.11,6.16,3.83,3250.0,144.15200800000002
0.72,Premium,F,VVS2,61.1,58.0,3250,5.78,5.84,3.55,3250.0,119.83096
0.83,Good,E,SI1,63.7,59.0,3250,5.95,5.89,3.77,3250.0,132.121535
0.9,Fair,G,SI1,65.2,59.0,3250,6.05,6.01,3.93,3250.0,142.896765
0.9,Good,G,SI1,64.2,58.0,3250,6.04,6.01,3.87,3250.0,140.48254799999998
0.93,Premium,J,VS2,62.3,60.0,3250,6.3,6.23,3.9,3250.0,153.0711
0.73,Premium,D,VS2,59.8,58.0,3250,5.89,5.85,3.51,3250.0,120.942315
0.9,Very Good,I,SI1,63.3,59.0,3251,6.14,6.05,3.86,3251.0,143.38742
0.71,Ideal,G,VS1,61.0,56.0,3251,5.77,5.8,3.53,3251.0,118.13497999999997
0.8,Ideal,E,SI2,60.9,57.0,3251,6.0,6.03,3.66,3251.0,132.4188
0.82,Ideal,F,SI1,62.6,56.0,3251,5.95,5.99,3.74,3251.0,133.29547000000002
0.9,Ideal,I,SI1,62.3,56.0,3251,6.18,6.12,3.83,3251.0,144.85672799999998
0.9,Ideal,I,SI1,60.8,57.0,3251,6.25,6.22,3.79,3251.0,147.33625
0.9,Premium,I,SI1,61.8,58.0,3251,6.21,6.19,3.83,3251.0,147.224817
0.77,Ideal,D,SI1,60.8,57.0,3251,5.94,5.9,3.6,3251.0,126.16560000000003
0.71,Ideal,D,SI1,62.0,55.0,3252,5.71,5.76,3.56,3252.0,117.086976
0.7,Very Good,F,VVS1,63.3,56.0,3252,5.7,5.64,3.59,3252.0,115.41131999999998
0.7,Ideal,G,VS2,61.9,56.0,3253,5.68,5.7,3.52,3253.0,113.96351999999999
0.7,Ideal,G,VS2,61.5,57.0,3253,5.7,5.74,3.52,3253.0,115.16736000000002
0.7,Ideal,G,VS2,61.6,57.0,3253,5.7,5.73,3.53,3253.0,115.29333
0.77,Ideal,G,SI1,61.5,56.0,3253,5.89,5.92,3.63,3253.0,126.57374399999999
0.9,Good,G,SI2,61.8,56.0,3253,6.11,6.16,3.79,3253.0,142.64650400000002
0.78,Good,D,SI1,60.1,61.0,3253,5.92,5.89,3.55,3253.0,123.78424
0.83,Ideal,F,SI1,62.1,55.0,3254,6.0,6.05,3.74,3254.0,135.762
0.71,Ideal,G,VVS1,62.8,56.0,3254,5.71,5.76,3.6,3254.0,118.40256000000001
0.74,Ideal,H,VS1,61.0,55.0,3254,5.86,5.88,3.58,3254.0,123.355344
0.74,Ideal,H,VS1,62.1,55.0,3254,5.82,5.84,3.62,3254.0,123.039456
0.9,Very Good,H,SI2,64.1,59.0,3255,5.97,6.07,3.86,3255.0,139.878294
0.9,Ideal,J,VS2,62.5,57.0,3255,6.16,6.26,3.88,3255.0,149.61900799999998
0.73,Ideal,D,VS2,61.9,56.0,3255,5.76,5.81,3.58,3255.0,119.80684799999999
0.9,Very Good,G,SI2,62.2,60.0,3256,6.09,6.2,3.82,3256.0,144.23556
0.91,Ideal,J,VS2,62.1,56.0,3256,6.18,6.22,3.85,3256.0,147.99246
0.79,Ideal,E,SI1,61.9,55.0,3256,5.97,5.89,3.67,3256.0,129.049311
0.76,Ideal,F,VS2,61.0,55.0,3257,5.89,5.92,3.6,3257.0,125.52768
0.81,Ideal,H,VS1,61.8,58.0,3257,5.97,6.04,3.71,3257.0,133.778148
0.72,Ideal,H,IF,61.4,56.0,3257,5.76,5.8,3.55,3257.0,118.5984
0.91,Very Good,J,VS2,61.0,58.0,3258,6.22,6.3,3.82,3258.0,149.69052
0.78,Very Good,D,SI1,62.5,58.0,3258,5.86,5.89,3.67,3258.0,126.67151799999999
0.93,Fair,I,VS2,64.7,58.0,3258,6.09,6.06,3.93,3258.0,145.03822200000002
0.78,Ideal,F,VS2,61.3,57.0,3259,5.91,5.93,3.63,3259.0,127.218069
1.0,Good,F,SI2,59.4,64.0,3259,6.52,6.48,3.86,3259.0,163.083456
0.75,Very Good,E,SI1,59.2,59.0,3260,5.93,5.97,3.52,3260.0,124.61539199999999
0.77,Premium,E,VS1,60.8,56.0,3260,5.95,5.9,3.6,3260.0,126.37800000000001
0.7,Very Good,F,VVS1,63.0,60.0,3261,5.59,5.62,3.53,3261.0,110.897774
0.76,Very Good,E,SI1,60.4,58.0,3261,5.91,5.97,3.59,3261.0,126.66489299999999
0.7,Ideal,F,VS1,61.5,55.0,3261,5.73,5.75,3.53,3261.0,116.30467500000002
1.04,Good,H,I1,63.9,58.0,3261,6.42,6.35,4.08,3261.0,166.32935999999998
1.04,Premium,H,I1,61.6,61.0,3261,6.47,6.45,3.98,3261.0,166.09136999999998
0.9,Very Good,D,SI2,59.0,61.0,3262,6.28,6.32,3.72,3262.0,147.64531200000002
0.71,Ideal,D,SI1,60.9,57.0,3262,5.75,5.79,3.51,3262.0,116.85667499999998
0.91,Premium,G,SI1,62.5,56.0,3262,6.3,6.18,3.9,3262.0,151.84259999999998
0.75,Ideal,E,VS2,62.4,57.0,3263,5.76,5.81,3.61,3263.0,120.81081599999997
1.11,Premium,H,I1,61.0,59.0,3263,6.67,6.61,4.05,3263.0,178.559235
0.72,Very Good,F,VS1,63.4,57.0,3264,5.68,5.7,3.61,3264.0,116.87735999999998
0.88,Ideal,I,SI1,63.2,56.0,3264,6.04,6.09,3.83,3264.0,140.881188
0.88,Ideal,I,SI1,62.4,55.0,3264,6.12,6.16,3.83,3264.0,144.38793600000002
0.72,Ideal,F,VS1,61.1,56.0,3265,5.76,5.79,3.53,3265.0,117.726912
0.7,Premium,E,VVS1,61.7,59.0,3265,5.67,5.71,3.51,3265.0,113.638707
0.7,Very Good,F,VS1,62.8,56.0,3265,5.64,5.66,3.55,3265.0,113.32451999999999
1.0,Good,F,SI2,63.6,62.0,3265,6.25,6.2,3.96,3265.0,153.45
0.7,Ideal,F,VS1,60.7,58.0,3265,5.72,5.75,3.48,3265.0,114.4572
0.84,Ideal,D,SI1,61.5,54.0,3265,6.07,6.13,3.75,3265.0,139.534125
1.0,Fair,I,VS2,65.7,58.0,3265,6.25,6.2,4.09,3265.0,158.48749999999998
1.0,Very Good,I,VS2,63.2,58.0,3265,6.43,6.32,4.03,3265.0,163.769528
1.0,Good,J,VVS2,63.7,57.0,3265,6.34,6.31,4.03,3265.0,161.22176199999998
1.0,Fair,F,SI2,65.1,55.0,3265,6.26,6.23,4.07,3265.0,158.72918600000003
1.0,Fair,F,SI2,65.1,55.0,3265,6.26,6.23,4.07,3265.0,158.72918600000003
0.93,Ideal,F,SI2,62.0,57.0,3266,6.31,6.28,3.9,3266.0,154.54451999999998
0.81,Premium,H,VVS2,62.8,58.0,3266,5.92,5.89,3.71,3266.0,129.363248
0.81,Premium,D,SI1,62.4,59.0,3266,5.96,5.89,3.7,3266.0,129.88628
1.12,Premium,J,SI2,60.7,61.0,3266,6.71,6.64,4.05,3266.0,180.44532
0.81,Premium,G,VS1,62.3,56.0,3266,5.95,5.89,3.69,3266.0,129.317895
0.9,Good,F,SI2,64.3,57.0,3267,6.06,6.16,3.93,3267.0,146.705328
0.9,Good,F,SI2,63.1,57.0,3267,6.11,6.18,3.88,3267.0,146.50802399999998
0.9,Good,F,SI2,63.2,57.0,3267,6.09,6.15,3.87,3267.0,144.945045
0.9,Good,F,SI2,61.9,62.0,3267,6.07,6.12,3.77,3267.0,140.04946800000002
0.91,Ideal,J,VS1,60.7,57.0,3267,6.23,6.26,3.79,3267.0,147.809242
0.7,Good,D,VVS2,63.3,54.0,3267,5.6,5.64,3.56,3267.0,112.43903999999999
0.78,Very Good,F,SI1,62.4,55.0,3267,5.85,5.89,3.66,3267.0,126.11079
0.8,Very Good,F,SI1,61.6,56.0,3267,5.96,6.0,3.68,3267.0,131.5968
0.78,Ideal,I,VVS2,62.4,56.0,3267,5.87,5.9,3.67,3267.0,127.10311
0.78,Ideal,G,SI1,62.2,55.0,3267,5.87,5.9,3.66,3267.0,126.75678000000002
0.75,Very Good,F,VS1,57.9,62.0,3268,5.96,6.0,3.46,3268.0,123.72959999999999
0.7,Ideal,E,VS2,62.6,55.0,3268,5.66,5.68,3.55,3268.0,114.12824
0.96,Premium,J,SI1,60.3,59.0,3269,6.4,6.36,3.85,3269.0,156.71040000000002
0.9,Good,G,SI2,58.4,55.0,3269,6.34,6.39,3.72,3269.0,150.706872
0.7,Very Good,F,VVS1,59.3,62.0,3270,5.74,5.77,3.41,3270.0,112.938518
0.72,Very Good,E,VS2,59.8,57.0,3270,5.84,5.89,3.51,3270.0,120.73557599999998
0.75,Very Good,F,VS1,62.3,57.0,3270,5.83,5.88,3.65,3270.0,125.12346
0.81,Premium,E,SI1,60.8,59.0,3270,5.95,5.99,3.63,3270.0,129.37501500000002
0.56,Ideal,D,VVS1,61.8,56.0,3270,5.28,5.31,3.27,3270.0,91.680336
0.73,Ideal,G,VS1,61.5,56.0,3270,5.8,5.77,3.56,3270.0,119.13895999999998
0.73,Ideal,E,VS2,62.2,56.0,3270,5.78,5.76,3.59,3270.0,119.521152
0.79,Ideal,D,SI1,61.3,54.0,3270,6.01,5.96,3.67,3270.0,131.457932
0.9,Very Good,I,SI1,61.4,55.0,3271,6.19,6.28,3.83,3271.0,148.88435600000003
1.1,Premium,I,SI2,59.3,62.0,3271,6.75,6.7,3.99,3271.0,180.44775
0.67,Ideal,G,IF,61.6,55.0,3271,5.61,5.65,3.47,3271.0,109.98685500000002
0.71,Ideal,E,VS1,59.7,57.0,3272,5.84,5.86,3.49,3272.0,119.436176
0.8,Very Good,H,VS1,60.9,57.0,3273,5.98,6.02,3.65,3273.0,131.39854
0.73,Ideal,G,VS1,60.2,56.0,3273,5.86,5.9,3.54,3273.0,122.39196000000003
0.8,Good,E,VS2,63.4,56.0,3273,5.88,5.92,3.74,3273.0,130.187904
0.8,Good,E,VS2,64.5,56.0,3273,5.8,5.86,3.76,3273.0,127.79487999999999
0.9,Very Good,I,SI1,61.7,58.0,3274,6.17,6.21,3.82,3274.0,146.365974
0.9,Good,E,SI1,62.2,65.0,3274,6.13,6.08,3.8,3274.0,141.62752
0.72,Ideal,H,VS1,60.7,55.0,3274,5.83,5.85,3.54,3274.0,120.73347
0.72,Ideal,H,VS1,61.5,55.0,3274,5.77,5.85,3.56,3274.0,120.16601999999997
0.72,Ideal,H,VS1,61.6,56.0,3274,5.76,5.79,3.55,3274.0,118.39392
0.7,Very Good,F,VVS2,61.6,63.0,3275,5.65,5.69,3.49,3275.0,112.19826500000002
0.95,Ideal,J,SI1,63.0,56.0,3275,6.32,6.26,3.96,3275.0,156.670272
0.73,Ideal,E,VS2,61.9,55.0,3275,5.76,5.8,3.57,3275.0,119.26656
0.72,Ideal,D,VS2,60.5,57.0,3275,5.81,5.83,3.52,3275.0,119.23049599999999
0.72,Ideal,E,VS1,62.6,55.0,3275,5.7,5.73,3.58,3275.0,116.92638000000001
1.01,Very Good,G,SI2,63.2,58.0,3275,6.42,6.35,4.04,3275.0,164.69868
0.9,Premium,I,VS2,58.4,62.0,3276,6.35,6.29,3.69,3276.0,147.384135
0.7,Very Good,G,VVS1,62.8,56.0,3276,5.63,5.67,3.55,3276.0,113.323455
0.83,Very Good,H,VS2,59.4,59.0,3276,6.08,6.11,3.62,3276.0,134.478656
1.0,Very Good,I,SI2,60.8,63.0,3276,6.41,6.34,3.88,3276.0,157.680872
0.9,Premium,I,SI1,59.6,60.0,3276,6.37,6.24,3.76,3276.0,149.455488
1.0,Very Good,I,SI2,62.4,63.0,3276,6.44,6.35,3.99,3276.0,163.16706
0.9,Fair,E,VS1,67.6,56.0,3276,5.94,5.9,4.0,3276.0,140.18400000000003
1.0,Premium,J,SI1,62.0,62.0,3276,6.27,6.22,3.87,3276.0,150.927678
0.78,Ideal,E,VS2,62.0,55.0,3276,5.95,5.89,3.67,3276.0,128.616985
1.0,Ideal,I,SI2,62.5,56.0,3276,6.38,6.35,3.98,3276.0,161.24174
1.25,Ideal,E,I1,60.9,56.0,3276,6.95,6.91,4.22,3276.0,202.66339
0.7,Good,E,VS1,61.3,62.0,3277,5.64,5.72,3.48,3277.0,112.26758399999999
0.92,Good,D,SI2,57.8,63.0,3277,6.4,6.36,3.69,3277.0,150.19776000000002
0.7,Ideal,D,VS1,61.1,57.0,3278,5.73,5.75,3.51,3278.0,115.64572500000001
1.18,Very Good,E,I1,59.9,63.0,3278,6.85,6.8,4.09,3278.0,190.51219999999998
0.91,Fair,H,SI1,65.3,62.0,3278,6.11,6.01,3.96,3278.0,145.415556
0.84,Ideal,G,SI1,62.4,57.0,3279,6.06,6.03,3.77,3279.0,137.762586
1.01,Fair,I,SI1,65.5,58.0,3280,6.28,6.24,4.1,3280.0,160.66752
0.71,Very Good,G,VVS2,62.8,58.0,3281,5.69,5.75,3.59,3281.0,117.455825
0.71,Ideal,F,VS1,62.3,55.0,3281,5.74,5.76,3.58,3281.0,118.36339199999999
0.93,Ideal,J,VS1,62.3,56.0,3281,6.26,6.22,3.89,3281.0,151.465708
0.82,Very Good,E,SI1,63.1,58.0,3282,5.95,6.0,3.77,3282.0,134.589
0.9,Good,H,SI1,66.1,57.0,3282,5.94,5.99,3.94,3282.0,140.187564
0.9,Fair,H,SI1,61.4,61.0,3282,6.08,6.14,3.75,3282.0,139.992
0.91,Premium,I,VS2,63.0,58.0,3282,6.15,6.07,3.85,3282.0,143.72242500000002
0.91,Very Good,G,SI2,63.2,61.0,3282,6.27,6.01,3.88,3282.0,146.20887599999998
0.92,Fair,F,SI2,65.3,58.0,3282,6.08,6.04,3.96,3282.0,145.423872
0.92,Good,F,SI2,64.2,58.0,3282,6.14,6.11,3.93,3282.0,147.435522
0.91,Good,G,SI2,63.6,59.0,3282,6.15,6.11,3.9,3282.0,146.54835
0.91,Very Good,G,SI2,63.3,57.0,3282,6.12,6.08,3.86,3282.0,143.629056
0.92,Fair,F,SI2,65.1,58.0,3282,6.12,6.07,3.97,3282.0,147.479148
0.92,Premium,F,SI2,58.1,58.0,3282,6.46,6.41,3.74,3282.0,154.868164
0.92,Premium,F,SI2,58.9,59.0,3282,6.38,6.35,3.75,3282.0,151.92374999999998
0.8,Very Good,F,VS2,63.3,59.8,3283,5.79,5.83,3.68,3283.0,124.220976
0.84,Ideal,I,VS1,62.3,59.0,3283,5.99,6.04,3.75,3283.0,135.6735
0.72,Ideal,E,VS1,62.6,57.0,3283,5.69,5.72,3.57,3283.0,116.19207599999999
0.72,Ideal,E,VS1,61.9,55.0,3283,5.74,5.77,3.56,3283.0,117.906488
0.72,Ideal,H,IF,62.1,58.0,3283,5.72,5.75,3.56,3283.0,117.08840000000001
0.8,Good,F,VS2,60.5,62.3,3283,5.97,6.01,3.62,3283.0,129.884514
0.8,Good,G,VS1,63.2,60.1,3283,5.77,5.85,3.67,3283.0,123.87901499999997
0.52,Ideal,D,VVS2,61.5,55.0,3284,5.19,5.22,3.2,3284.0,86.69376
0.71,Ideal,F,VS1,60.4,57.0,3284,5.78,5.81,3.5,3284.0,117.53630000000001
0.86,Ideal,D,SI2,60.2,56.0,3284,6.16,6.19,3.72,3284.0,141.845088
0.89,Good,E,SI2,61.6,60.9,3284,6.13,6.24,3.82,3284.0,146.11958399999997
0.74,Premium,E,VS2,62.7,58.0,3285,5.72,5.77,3.6,3285.0,118.81584
0.8,Premium,F,VS2,62.4,59.0,3285,5.92,5.85,3.67,3285.0,127.09943999999999
0.94,Fair,H,SI1,68.4,53.0,3285,6.05,5.97,4.11,3285.0,148.447035
0.8,Premium,F,VS2,59.7,58.0,3285,6.02,5.97,3.58,3285.0,128.663052
1.04,Good,J,VS2,58.2,64.0,3285,6.64,6.53,3.85,3285.0,166.93292
0.96,Very Good,I,SI2,62.7,58.0,3286,6.2,6.24,3.9,3286.0,150.88320000000002
0.91,Good,G,SI1,64.3,60.0,3286,6.12,6.04,3.91,3286.0,144.53236800000002
0.91,Very Good,G,SI2,62.1,55.0,3287,6.16,6.21,3.84,3287.0,146.893824
0.74,Ideal,H,VVS1,62.5,55.0,3287,5.76,5.79,3.61,3287.0,120.394944
0.7,Ideal,D,VS1,62.5,57.0,3287,5.64,5.68,3.54,3287.0,113.40460799999998
0.7,Ideal,D,VS1,62.6,58.0,3287,5.64,5.67,3.54,3287.0,113.20495199999999
0.91,Good,I,VS2,64.2,55.0,3287,6.13,6.09,3.92,3287.0,146.340264
1.03,Premium,I,SI1,58.4,60.0,3288,6.6,6.58,3.85,3288.0,167.1978
0.73,Very Good,G,VVS2,61.4,58.0,3288,5.83,5.86,3.59,3288.0,122.648042
1.01,Very Good,G,I1,62.4,59.0,3288,6.35,6.41,3.98,3288.0,161.99993
0.9,Fair,I,VVS2,60.9,66.0,3288,6.1,6.12,3.72,3288.0,138.87504
1.03,Very Good,H,SI2,63.1,56.0,3288,6.43,6.38,4.04,3288.0,165.734536
0.91,Very Good,J,VS2,61.6,59.0,3290,6.13,6.25,3.81,3290.0,145.970625
0.9,Good,H,SI1,64.2,59.0,3290,6.05,6.01,3.87,3290.0,140.71513499999998
0.83,Ideal,F,SI1,60.7,57.0,3290,6.02,6.1,3.68,3290.0,135.13696
0.71,Ideal,H,IF,61.1,56.0,3290,5.74,5.78,3.52,3290.0,116.783744
0.71,Ideal,H,IF,61.6,55.0,3290,5.75,5.78,3.55,3290.0,117.98424999999999
0.91,Good,J,VS2,61.3,61.0,3290,6.18,6.25,3.81,3290.0,147.16125
1.02,Fair,I,SI2,66.2,57.0,3290,6.34,6.26,4.17,3290.0,165.50062799999998
0.77,Premium,E,VS2,60.5,59.0,3291,5.92,5.98,3.6,3291.0,127.44576
0.77,Good,E,VS2,63.4,57.0,3291,5.8,5.84,3.69,3291.0,124.98768
0.77,Premium,D,VS2,61.8,58.0,3291,5.84,5.81,3.6,3291.0,122.14944
0.9,Premium,I,VS2,63.0,59.0,3292,6.1,6.06,3.83,3292.0,141.57977999999997
0.9,Premium,I,VS2,62.6,62.0,3292,6.13,6.04,3.81,3292.0,141.066012
0.86,Very Good,G,SI1,62.9,55.0,3293,6.04,6.08,3.81,3293.0,139.915392
1.0,Very Good,J,SI2,62.8,63.0,3293,6.26,6.19,3.19,3293.0,123.610586
0.8,Very Good,E,SI1,63.1,57.0,3293,5.94,5.86,3.72,3293.0,129.48724800000002
1.0,Very Good,J,SI2,63.2,62.0,3293,6.32,6.27,3.98,3293.0,157.71307199999998
0.8,Ideal,F,SI1,60.1,60.0,3293,5.98,6.03,3.61,3293.0,130.17443400000002
1.05,Premium,E,I1,62.2,61.0,3293,6.51,6.48,4.04,3293.0,170.426592
1.0,Premium,J,SI2,62.7,58.0,3293,6.32,6.28,3.95,3293.0,156.77392000000003
0.76,Ideal,D,VS2,60.2,56.0,3293,5.95,5.92,3.57,3293.0,125.74968000000001
1.01,Fair,E,SI2,64.6,59.0,3294,6.22,6.18,4.01,3294.0,154.14279599999998
0.72,Ideal,F,VS1,61.1,56.0,3294,5.79,5.76,3.53,3294.0,117.726912
0.7,Premium,E,VVS1,61.7,59.0,3294,5.71,5.67,3.51,3294.0,113.638707
0.74,Premium,D,VS2,58.0,59.0,3294,6.0,5.93,3.46,3294.0,123.10679999999999
0.9,Very Good,H,SI2,62.1,56.0,3295,6.13,6.23,3.84,3295.0,146.649216
0.7,Very Good,E,VVS2,60.7,56.0,3295,5.77,5.82,3.52,3295.0,118.206528
0.83,Very Good,E,SI1,63.8,54.0,3295,5.96,6.04,3.83,3295.0,137.87387199999998
0.72,Ideal,G,VVS2,61.0,56.0,3295,5.8,5.84,3.55,3295.0,120.2456
0.82,Premium,E,SI1,62.5,56.0,3295,6.01,5.96,3.74,3295.0,133.965304
1.01,Premium,J,VS2,62.4,60.0,3296,6.45,6.35,3.99,3296.0,163.420425
0.8,Ideal,H,VS1,62.6,55.0,3296,5.9,5.93,3.7,3296.0,129.45190000000002
0.7,Fair,D,VVS2,58.5,62.0,3296,5.72,5.81,3.37,3296.0,111.99588399999999
1.07,Very Good,H,SI2,61.8,63.0,3296,6.57,6.47,4.03,3296.0,171.306837
0.91,Ideal,J,VS1,60.7,57.0,3296,6.26,6.23,3.79,3296.0,147.809242
1.07,Premium,G,SI2,62.5,59.0,3296,6.5,6.47,4.05,3296.0,170.32274999999998
0.8,Ideal,E,SI1,62.0,57.0,3297,5.97,5.94,3.69,3297.0,130.85404200000002
0.8,Premium,E,SI1,61.5,58.0,3297,5.97,5.93,3.66,3297.0,129.571686
1.01,Premium,F,SI2,60.9,60.0,3297,6.45,6.42,3.91,3297.0,161.90919
1.02,Good,J,SI2,63.1,58.0,3298,6.34,6.38,4.01,3298.0,162.201292
0.91,Very Good,D,SI2,62.7,59.0,3298,6.16,6.22,3.88,3298.0,148.662976
0.78,Good,D,VS2,64.0,54.0,3298,5.82,5.86,3.74,3298.0,127.55344800000002
0.78,Very Good,D,VS2,58.5,56.0,3298,6.08,6.12,3.57,3298.0,132.838272
0.7,Ideal,I,VS2,61.9,57.0,3298,5.68,5.73,3.53,3298.0,114.888792
0.91,Very Good,J,VS2,62.6,55.0,3299,6.17,6.19,3.87,3299.0,147.804201
1.01,Very Good,I,SI2,61.5,62.0,3299,6.37,6.41,3.93,3299.0,160.46858100000003
0.62,Ideal,F,VVS2,61.4,56.0,3299,5.46,5.5,3.37,3299.0,101.20110000000001
0.91,Ideal,J,VS2,61.9,58.0,3299,6.18,6.22,3.84,3299.0,147.60806399999998
0.71,Ideal,G,VS2,61.8,56.0,3299,5.68,5.72,3.52,3299.0,114.36339199999999
0.71,Ideal,G,VS2,61.8,56.0,3299,5.73,5.76,3.55,3299.0,117.16704
0.71,Ideal,G,VS2,61.8,56.0,3299,5.72,5.75,3.55,3299.0,116.7595
0.71,Ideal,D,VS2,61.5,55.0,3299,5.75,5.79,3.55,3299.0,118.18837499999998
1.05,Ideal,G,SI2,59.6,57.0,3299,6.58,6.53,3.91,3299.0,168.00253400000003
0.77,Premium,G,VVS2,60.8,59.0,3299,5.96,5.92,3.61,3299.0,127.37235199999999
0.96,Fair,G,SI1,69.7,59.0,3299,6.09,5.9,4.18,3299.0,150.19158000000002
1.0,Very Good,E,I1,63.0,57.0,3300,6.32,6.35,3.99,3300.0,160.12668
0.7,Premium,F,VVS1,62.4,56.0,3300,5.69,5.63,3.53,3300.0,113.08249099999999
0.77,Ideal,G,VS2,61.8,54.0,3300,5.91,5.94,3.66,3300.0,128.48576400000002
0.7,Ideal,G,VS1,60.8,56.0,3300,5.73,5.8,3.51,3300.0,116.65134
0.9,Very Good,H,SI2,61.7,60.0,3301,6.17,6.24,3.83,3301.0,147.458064
0.72,Ideal,E,VS2,60.9,56.0,3301,5.81,5.84,3.55,3301.0,120.45291999999999
0.71,Ideal,E,VS2,61.8,57.0,3301,5.69,5.74,3.53,3301.0,115.291918
0.73,Ideal,H,IF,62.2,54.0,3301,5.76,5.82,3.6,3301.0,120.68352000000002
0.91,Good,H,VS2,56.9,61.0,3302,6.41,6.24,3.6,3302.0,143.99424000000002
1.08,Fair,J,SI2,64.9,60.0,3302,6.46,6.32,4.15,3302.0,169.43288000000004
0.9,Very Good,G,SI2,62.1,58.0,3303,6.08,6.13,3.79,3303.0,141.254816
0.9,Premium,G,SI2,61.1,58.0,3303,6.18,6.22,3.79,3303.0,145.686084
